time,x-acceleration,y-acceleration,z-acceleration
284.780,0.117,-0.085,1.029
284.800,0.115,-0.088,1.053
284.820,0.067,-0.082,1.012
284.840,-0.050,-0.044,0.987
284.860,-0.015,-0.046,1.000
284.880,-0.010,-0.028,1.017
284.900,-0.028,-0.024,1.010
284.920,0.027,-0.045,1.013
284.940,0.070,-0.059,1.024
284.960,0.053,-0.053,1.015
284.980,0.079,-0.055,1.022
285.000,0.128,-0.062,1.025
285.020,0.126,-0.067,1.018
285.040,0.079,-0.065,0.995
285.060,0.064,-0.066,0.997
285.080,0.125,-0.069,1.024
285.100,0.108,-0.070,1.010
285.120,0.130,-0.056,1.020
285.140,0.071,-0.030,1.031
285.160,0.029,-0.029,1.004
285.180,0.044,-0.024,1.019
285.200,0.028,-0.009,1.031
285.220,0.042,-0.015,1.013
285.240,0.065,-0.023,1.019
285.260,0.077,-0.033,1.010
285.280,0.080,-0.044,0.998
285.300,0.055,-0.046,0.996
285.320,0.072,-0.036,1.023
285.340,0.074,-0.028,1.035
285.360,0.088,-0.027,1.037
285.380,0.087,-0.034,1.015
285.400,0.098,-0.034,1.023
285.420,0.112,-0.038,1.010
285.440,0.109,-0.039,0.987
285.460,0.101,-0.019,1.019
285.480,0.095,-0.017,1.017
285.500,0.084,-0.021,1.004
285.520,0.077,-0.019,1.003
285.540,0.085,-0.017,1.004
285.560,0.093,-0.005,1.026
285.580,0.105,-0.004,1.029
285.600,0.105,-0.018,1.019
285.620,0.102,-0.021,1.018
285.640,0.115,-0.028,1.003
285.660,0.119,-0.031,1.006
285.680,0.128,-0.033,1.016
285.700,0.112,-0.031,1.015
285.720,0.104,-0.030,1.020
285.740,0.112,-0.035,1.014
285.760,0.088,-0.033,1.014
285.780,0.076,-0.034,1.006
285.800,0.090,-0.038,0.997
285.820,0.089,-0.042,1.002
285.840,0.077,-0.050,1.002
285.860,0.090,-0.055,0.997
285.880,0.116,-0.048,1.000
285.900,0.127,-0.031,1.020
285.920,0.100,-0.024,1.022
285.940,0.108,-0.032,1.025
285.960,0.114,-0.045,1.010
285.980,0.072,-0.042,1.019
286.000,0.058,-0.027,1.045
286.020,-0.005,-0.038,1.018
286.040,-0.037,-0.052,1.043
286.060,-0.005,-0.078,1.013
286.080,-0.046,-0.057,0.956
286.100,-0.064,-0.034,0.929
286.120,-0.038,-0.030,0.925
286.140,0.175,0.018,0.977
286.160,0.833,-0.012,1.086
286.180,0.359,0.012,0.973
286.200,0.343,-0.012,1.058
286.220,0.366,-0.041,1.044
286.240,0.192,-0.041,0.953
286.260,0.152,-0.067,0.951
286.280,0.100,-0.069,0.996
286.300,0.127,-0.057,1.036
286.320,0.053,-0.050,1.008
286.340,0.032,-0.035,1.007
286.360,0.072,-0.030,1.030
286.380,0.106,-0.065,0.971
286.400,0.106,-0.059,0.939
286.420,0.037,-0.022,1.002
286.440,0.014,-0.023,1.007
286.460,0.068,-0.021,1.038
286.480,0.095,-0.028,1.021
286.500,0.110,-0.026,1.030
286.520,0.133,-0.035,1.076
286.540,0.136,-0.049,1.015
286.560,0.117,-0.057,0.978
286.580,0.122,-0.050,0.996
286.600,0.143,-0.065,0.999
286.620,0.124,-0.052,1.018
286.640,0.111,-0.045,1.010
286.660,0.083,-0.035,1.009
286.680,0.065,-0.048,0.989
286.700,0.092,-0.048,0.975
286.720,0.061,-0.023,1.038
286.740,0.043,-0.023,1.031
286.760,0.088,-0.028,1.022
286.780,0.132,-0.028,1.063
286.800,0.138,-0.004,1.041
286.820,0.157,0.010,1.072
286.840,0.153,-0.024,1.046
286.860,0.115,-0.040,0.933
286.880,0.141,-0.038,0.911
286.900,0.133,-0.044,0.947
286.920,0.124,-0.050,0.986
286.940,0.116,-0.050,1.010
286.960,0.097,-0.049,1.009
286.980,0.124,-0.042,1.035
287.000,0.100,-0.035,1.028
287.020,0.169,-0.051,1.031
287.040,0.161,-0.033,1.032
287.060,0.082,-0.029,0.991
287.080,0.091,-0.038,0.978
287.100,0.140,-0.033,0.989
287.120,0.135,-0.032,0.973
287.140,0.198,-0.037,1.024
287.160,0.256,-0.048,1.022
287.180,0.274,-0.052,0.967
287.200,0.240,-0.033,1.037
287.220,0.183,0.002,1.056
287.240,0.142,-0.009,0.971
287.260,0.176,-0.016,0.961
287.280,0.131,-0.013,0.983
287.300,0.171,-0.025,0.982
287.320,0.185,-0.036,0.982
287.340,0.230,-0.044,0.987
287.360,0.288,-0.056,0.995
287.380,0.304,-0.071,1.002
287.400,0.281,-0.066,0.993
287.420,0.230,-0.063,0.986
287.440,0.207,-0.054,1.008
287.460,0.186,-0.055,0.995
287.480,0.189,-0.057,0.984
287.500,0.198,-0.055,0.989
287.520,0.207,-0.054,0.989
287.540,0.200,-0.049,0.994
287.560,0.194,-0.045,1.007
287.580,0.189,-0.043,1.008
287.600,0.187,-0.050,0.995
287.620,0.187,-0.054,0.985
287.640,0.173,-0.049,0.988
287.660,0.174,-0.055,0.998
287.680,0.178,-0.056,1.000
287.700,0.164,-0.058,0.991
287.720,0.179,-0.059,0.996
287.740,0.186,-0.056,0.999
287.760,0.180,-0.049,0.997
287.780,0.185,-0.052,0.997
287.800,0.161,-0.048,0.995
287.820,0.162,-0.048,0.998
287.840,0.165,-0.051,0.993
287.860,0.162,-0.053,0.986
287.880,0.171,-0.056,0.989
287.900,0.128,-0.044,1.006
287.920,0.147,-0.043,1.039
287.940,0.156,-0.027,1.051
287.960,0.138,-0.036,1.013
287.980,0.182,-0.054,0.951
288.000,0.254,-0.024,1.000
288.020,0.206,0.003,1.031
288.040,0.277,-0.012,1.024
288.060,0.258,-0.029,0.964
288.080,0.204,-0.032,0.907
288.100,0.217,-0.035,0.942
288.120,0.197,-0.027,1.001
288.140,0.156,-0.043,0.996
288.160,0.181,-0.047,1.030
288.180,0.194,-0.045,1.044
288.200,0.144,-0.031,1.051
288.220,0.115,-0.040,0.999
288.240,0.083,-0.055,0.946
288.260,0.118,-0.045,0.951
288.280,0.143,-0.041,0.980
288.300,0.212,-0.013,1.061
288.320,0.245,-0.033,1.038
288.340,0.178,-0.025,0.992
288.360,0.120,-0.008,1.016
288.380,0.136,-0.021,1.019
288.400,0.113,-0.031,0.980
288.420,0.148,-0.035,0.981
288.440,0.190,-0.020,1.013
288.460,0.168,-0.010,1.045
288.480,0.183,-0.016,1.023
288.500,0.164,-0.012,1.010
288.520,0.135,-0.012,0.984
288.540,0.139,-0.025,0.961
288.560,0.149,-0.024,0.981
288.580,0.170,-0.036,0.989
288.600,0.187,-0.050,1.019
288.620,0.181,-0.035,1.029
288.640,0.141,-0.042,1.002
288.660,0.188,-0.047,1.010
288.680,0.189,-0.045,0.997
288.700,0.197,-0.046,0.998
288.720,0.257,-0.068,0.972
288.740,0.245,-0.058,0.907
288.760,0.069,-0.020,0.994
288.780,0.212,0.048,1.174
288.800,0.196,-0.012,1.019
288.820,0.190,-0.052,0.875
288.840,0.237,-0.053,0.918
288.860,0.187,-0.020,1.006
288.880,0.174,-0.029,1.007
288.900,0.199,-0.048,0.985
288.920,0.211,-0.045,0.986
288.940,0.205,-0.044,1.047
288.960,0.239,0.012,1.109
288.980,0.155,0.004,1.038
289.000,0.140,-0.020,0.971
289.020,0.185,-0.021,0.966
289.040,0.143,-0.015,0.941
289.060,0.177,-0.036,0.918
289.080,0.213,-0.063,0.935
289.100,0.287,-0.070,1.014
289.120,0.372,-0.073,1.064
289.140,0.304,-0.086,1.007
289.160,0.205,-0.077,0.970
289.180,0.190,-0.042,0.998
289.200,0.149,-0.030,0.996
289.220,0.170,-0.033,0.992
289.240,0.195,-0.040,0.974
289.260,0.205,-0.045,0.973
289.280,0.293,-0.069,1.000
289.300,0.251,-0.058,1.016
289.320,0.198,-0.019,0.964
289.340,0.167,0.007,1.103
289.360,0.081,0.015,1.065
289.380,0.097,-0.016,0.922
289.400,0.175,-0.023,0.896
289.420,0.219,-0.038,0.924
289.440,0.233,-0.033,0.984
289.460,0.199,-0.027,1.032
289.480,0.207,-0.027,1.045
289.500,0.167,-0.027,1.016
289.520,0.200,-0.031,1.004
289.540,0.200,-0.031,0.997
289.560,0.199,-0.033,0.996
289.580,0.204,-0.043,0.990
289.600,0.199,-0.041,0.989
289.620,0.189,-0.031,1.000
289.640,0.200,-0.026,1.004
289.660,0.184,-0.028,0.996
289.680,0.188,-0.035,0.995
289.700,0.164,-0.031,1.000
289.720,0.173,-0.036,1.002
289.740,0.191,-0.038,1.003
289.760,0.183,-0.039,0.991
289.780,0.186,-0.039,0.989
289.800,0.178,-0.033,1.002
289.820,0.170,-0.036,0.999
289.840,0.184,-0.047,0.988
289.860,0.189,-0.054,0.990
289.880,0.155,-0.040,1.006
289.900,0.153,-0.050,0.993
289.920,0.173,-0.058,0.970
289.940,0.217,-0.034,0.970
289.960,0.293,-0.001,0.994
289.980,0.521,0.041,1.152
290.000,0.228,0.026,1.008
290.020,0.140,-0.001,0.889
290.040,0.213,-0.002,0.895
290.060,0.240,-0.020,0.917
290.080,0.201,-0.025,0.939
290.100,0.236,-0.024,0.987
290.120,0.277,-0.023,1.030
290.140,0.332,-0.035,1.013
290.160,0.334,-0.033,1.016
290.180,0.291,-0.022,0.990
290.200,0.284,-0.026,0.962
290.220,0.283,-0.031,0.952
290.240,0.273,-0.032,0.962
290.260,0.268,-0.026,0.980
290.280,0.269,-0.026,0.983
290.300,0.250,-0.024,0.982
290.320,0.275,-0.035,0.978
290.340,0.259,-0.030,0.979
290.360,0.269,-0.035,0.973
290.380,0.279,-0.037,0.979
290.400,0.281,-0.039,0.973
290.420,0.281,-0.037,0.969
290.440,0.281,-0.034,0.972
290.460,0.275,-0.030,0.977
290.480,0.263,-0.025,0.980
290.500,0.255,-0.025,0.977
290.520,0.269,-0.029,0.983
290.540,0.273,-0.030,0.984
290.560,0.270,-0.031,0.978
290.580,0.269,-0.035,0.976
290.600,0.270,-0.036,0.976
290.620,0.265,-0.041,0.973
290.640,0.267,-0.043,0.976
290.660,0.269,-0.047,0.978
290.680,0.265,-0.049,0.979
290.700,0.265,-0.052,0.973
290.720,0.262,-0.051,0.967
290.740,0.270,-0.049,0.965
290.760,0.290,-0.036,0.981
290.780,0.288,-0.032,0.975
290.800,0.287,-0.035,0.962
290.820,0.274,-0.036,0.960
290.840,0.271,-0.043,0.962
290.860,0.292,-0.050,0.970
290.880,0.321,-0.042,0.986
290.900,0.302,-0.044,1.002
290.920,0.310,-0.008,1.060
290.940,0.200,-0.010,0.980
290.960,0.241,-0.032,0.941
290.980,0.232,-0.017,0.950
291.000,0.199,-0.001,0.958
291.020,0.252,-0.024,0.958
291.040,0.275,-0.050,0.944
291.060,0.345,-0.057,0.980
291.080,0.397,-0.068,1.003
291.100,0.363,-0.061,1.011
291.120,0.286,-0.055,0.955
291.140,0.254,-0.042,0.975
291.160,0.220,-0.036,0.982
291.180,0.214,-0.041,0.974
291.200,0.228,-0.042,0.975
291.220,0.233,-0.047,0.974
291.240,0.260,-0.055,0.978
291.260,0.258,-0.052,0.982
291.280,0.265,-0.054,0.979
291.300,0.262,-0.048,0.982
291.320,0.255,-0.044,0.980
291.340,0.260,-0.042,0.981
291.360,0.252,-0.039,0.978
291.380,0.262,-0.043,0.983
291.400,0.250,-0.041,0.984
291.420,0.251,-0.046,0.984
291.440,0.249,-0.051,0.978
291.460,0.255,-0.053,0.979
291.480,0.259,-0.054,0.980
291.500,0.264,-0.050,0.980
291.520,0.258,-0.048,0.975
291.540,0.255,-0.045,0.979
291.560,0.251,-0.043,0.986
291.580,0.249,-0.042,0.982
291.600,0.247,-0.043,0.983
291.620,0.247,-0.046,0.982
291.640,0.249,-0.048,0.981
291.660,0.248,-0.045,0.978
291.680,0.246,-0.042,0.983
291.700,0.243,-0.043,0.984
291.720,0.241,-0.045,0.983
291.740,0.249,-0.046,0.982
291.760,0.247,-0.044,0.981
291.780,0.249,-0.044,0.983
291.800,0.239,-0.041,0.987
291.820,0.235,-0.042,0.984
291.840,0.237,-0.041,0.985
291.860,0.242,-0.044,0.984
291.880,0.242,-0.044,0.979
291.900,0.235,-0.041,0.979
291.920,0.265,-0.049,0.981
291.940,0.247,-0.046,0.983
291.960,0.225,-0.043,0.982
291.980,0.314,-0.048,0.994
292.000,0.243,-0.042,0.971
292.020,0.242,-0.034,0.986
292.040,0.265,-0.044,0.987
292.060,0.250,-0.050,0.979
292.080,0.249,-0.049,0.980
292.100,0.250,-0.047,0.980
292.120,0.263,-0.054,0.989
292.140,0.309,-0.066,0.981
292.160,0.258,-0.056,0.961
292.180,0.199,-0.036,0.972
292.200,0.230,-0.017,1.061
292.220,0.240,-0.015,1.036
292.240,0.249,-0.056,0.920
292.260,0.188,-0.047,0.887
292.280,0.240,-0.051,0.947
292.300,0.265,-0.050,1.009
292.320,0.266,-0.056,1.011
292.340,0.251,-0.050,0.998
292.360,0.228,-0.039,1.010
292.380,0.234,-0.039,0.989
292.400,0.227,-0.040,0.981
292.420,0.230,-0.041,0.979
292.440,0.239,-0.045,0.976
292.460,0.248,-0.047,0.982
292.480,0.228,-0.040,0.984
292.500,0.239,-0.045,0.983
292.520,0.239,-0.047,0.994
292.540,0.239,-0.052,0.994
292.560,0.229,-0.048,0.984
292.580,0.230,-0.042,0.991
292.600,0.226,-0.040,0.981
292.620,0.235,-0.037,0.986
292.640,0.237,-0.038,0.998
292.660,0.239,-0.046,0.980
292.680,0.238,-0.049,0.978
292.700,0.252,-0.050,0.991
292.720,0.255,-0.052,0.983
292.740,0.250,-0.053,0.982
292.760,0.252,-0.056,0.978
292.780,0.248,-0.054,0.970
292.800,0.240,-0.051,0.977
292.820,0.255,-0.059,0.980
292.840,0.265,-0.060,0.985
292.860,0.254,-0.053,0.991
292.880,0.271,-0.051,0.977
292.900,0.226,-0.050,0.904
292.920,0.214,-0.025,1.073
292.940,0.281,0.021,1.132
292.960,0.172,-0.048,0.914
292.980,0.169,-0.044,0.854
293.000,0.228,-0.032,0.986
293.020,0.175,-0.023,1.003
293.040,0.216,-0.040,0.991
293.060,0.281,-0.042,0.998
293.080,0.294,-0.045,0.993
293.100,0.229,-0.035,1.001
293.120,0.335,-0.011,1.086
293.140,0.234,-0.006,1.012
293.160,0.157,-0.017,0.956
293.180,0.168,-0.020,0.952
293.200,0.139,-0.021,0.922
293.220,0.163,-0.034,0.927
293.240,0.221,-0.040,0.972
293.260,0.306,-0.051,1.038
293.280,0.380,-0.064,1.041
293.300,0.357,-0.061,1.018
293.320,0.316,-0.067,0.972
293.340,0.299,-0.056,0.954
293.360,0.292,-0.070,0.946
293.380,0.210,-0.004,0.966
293.400,0.149,0.056,1.168
293.420,0.028,0.015,1.024
293.440,0.055,-0.022,0.873
293.460,0.155,-0.027,0.863
293.480,0.234,-0.022,0.924
293.500,0.262,-0.018,1.035
293.520,0.253,-0.018,1.055
293.540,0.202,-0.018,1.032
293.560,0.252,-0.025,1.021
293.580,0.235,-0.023,1.008
293.600,0.216,-0.027,0.994
293.620,0.210,-0.033,0.992
293.640,0.205,-0.039,0.980
293.660,0.206,-0.039,0.964
293.680,0.203,-0.028,0.973
293.700,0.245,-0.020,1.002
293.720,0.232,-0.017,1.001
293.740,0.213,-0.021,0.986
293.760,0.239,-0.036,0.976
293.780,0.260,-0.042,0.967
293.800,0.265,-0.042,0.976
293.820,0.282,-0.047,0.977
293.840,0.301,-0.057,0.968
293.860,0.311,-0.056,0.986
293.880,0.264,-0.060,0.987
293.900,0.265,-0.057,0.980
293.920,0.272,-0.061,0.964
293.940,0.280,-0.064,0.935
293.960,0.308,-0.064,0.952
293.980,0.302,-0.061,0.980
294.000,0.307,-0.064,0.978
294.020,0.317,-0.071,0.966
294.040,0.320,-0.078,0.968
294.060,0.286,-0.071,0.979
294.080,0.262,-0.070,0.974
294.100,0.304,-0.082,0.985
294.120,0.265,-0.073,1.015
294.140,0.172,-0.062,1.049
294.160,-0.016,-0.039,0.983
294.180,-0.019,-0.040,0.916
294.200,0.060,-0.030,0.911
294.220,0.127,-0.012,0.908
294.240,0.613,-0.024,0.970
294.260,0.580,-0.049,0.928
294.280,0.466,-0.060,1.015
294.300,0.377,-0.070,1.034
294.320,0.352,-0.064,1.022
294.340,0.186,-0.030,0.964
294.360,0.103,-0.021,0.947
294.380,0.126,-0.011,0.966
294.400,0.301,-0.015,0.984
294.420,0.375,-0.015,0.952
294.440,0.385,-0.032,0.974
294.460,0.316,-0.024,1.022
294.480,0.302,-0.034,0.992
294.500,0.305,-0.055,0.938
294.520,0.354,-0.057,1.011
294.540,0.228,-0.063,1.001
294.560,0.169,-0.068,0.994
294.580,0.088,-0.026,1.000
294.600,0.067,-0.016,0.980
294.620,0.173,-0.090,0.865
294.640,0.366,-0.080,0.919
294.660,0.135,0.005,1.045
294.680,0.018,0.015,1.036
294.700,0.132,-0.012,1.042
294.720,0.185,-0.032,1.057
294.740,0.127,-0.012,1.036
294.760,0.187,-0.029,0.983
294.780,0.237,-0.041,0.961
294.800,0.247,-0.051,0.970
294.820,0.264,-0.062,0.981
294.840,0.238,-0.055,1.004
294.860,0.198,-0.041,1.002
294.880,0.190,-0.040,1.002
294.900,0.186,-0.043,0.997
294.920,0.192,-0.043,0.991
294.940,0.208,-0.045,0.997
294.960,0.220,-0.042,1.007
294.980,0.224,-0.049,1.010
295.000,0.221,-0.053,1.008
295.020,0.211,-0.067,1.004
295.040,0.237,-0.088,1.014
295.060,0.175,-0.095,0.989
295.080,0.199,-0.095,0.962
295.100,0.171,-0.074,0.949
295.120,0.167,-0.081,0.935
295.140,0.200,-0.054,0.951
295.160,0.163,0.004,1.001
295.180,0.119,0.063,1.032
295.200,0.169,0.089,1.195
295.220,0.159,0.042,1.048
295.240,0.173,0.011,0.874
295.260,0.175,-0.007,0.861
295.280,0.189,-0.036,0.944
295.300,0.217,-0.049,1.022
295.320,0.233,-0.075,1.070
295.340,0.207,-0.097,1.045
295.360,0.211,-0.101,1.024
295.380,0.271,-0.101,1.032
295.400,0.270,-0.087,1.032
295.420,0.251,-0.074,1.018
295.440,0.265,-0.109,0.982
295.460,0.323,-0.109,0.993
295.480,0.269,-0.103,0.964
295.500,0.162,-0.130,0.788
295.520,0.025,-0.097,0.797
295.540,0.163,0.004,1.326
295.560,0.370,0.066,1.552
295.580,0.237,0.030,1.335
295.600,0.215,-0.054,1.110
295.620,0.261,-0.017,1.126
295.640,0.376,0.080,1.198
295.660,0.445,0.024,1.196
295.680,0.379,-0.016,1.118
295.700,0.452,-0.066,1.133
295.720,0.552,-0.088,1.150
295.740,0.574,-0.089,1.133
295.760,0.491,-0.124,1.067
295.780,0.438,-0.177,0.988
295.800,0.383,-0.257,0.928
295.820,0.361,-0.311,0.909
295.840,0.376,-0.329,0.918
295.860,0.273,-0.344,0.896
295.880,0.197,-0.365,0.843
295.900,0.144,-0.400,0.712
295.920,0.092,-0.401,0.650
295.940,-0.057,-0.407,0.633
295.960,-0.178,-0.426,0.614
295.980,-0.247,-0.444,0.584
296.000,-0.258,-0.452,0.569
296.020,-0.318,-0.475,0.511
296.040,-0.405,-0.540,0.440
296.060,-0.450,-0.585,0.359
296.080,-0.501,-0.633,0.275
296.100,-0.520,-0.684,0.227
296.120,-0.531,-0.703,0.198
296.140,-0.594,-0.697,0.157
296.160,-0.597,-0.693,0.175
296.180,-0.652,-0.694,0.205
296.200,-0.769,-0.688,0.193
296.220,-0.711,-0.702,0.212
296.240,-0.658,-0.902,0.373
296.260,-0.899,-0.983,0.405
296.280,-0.905,-0.614,0.260
296.300,-0.801,-0.627,0.315
296.320,-0.723,-0.656,0.433
296.340,-0.647,-0.642,0.452
296.360,-0.677,-0.706,0.442
296.380,-0.682,-0.756,0.381
296.400,-0.666,-0.740,0.329
296.420,-0.630,-0.747,0.331
296.440,-0.576,-0.741,0.371
296.460,-0.721,-0.751,0.388
296.480,-0.583,-0.758,0.445
296.500,-0.427,-0.774,0.438
296.520,-0.556,-0.754,0.361
296.540,-0.615,-0.747,0.315
296.560,-0.626,-0.752,0.313
296.580,-0.684,-0.729,0.361
296.600,-0.743,-0.714,0.405
296.620,-0.776,-0.728,0.382
296.640,-0.735,-0.724,0.353
296.660,-0.888,-0.682,0.362
296.680,-0.966,-0.666,0.357
296.700,-0.944,-0.659,0.376
296.720,-0.910,-0.655,0.398
296.740,-0.694,-0.631,0.371
296.760,-0.669,-0.612,0.318
296.780,-0.664,-0.642,0.290
296.800,-0.519,-0.665,0.287
296.820,-0.382,-0.681,0.265
296.840,-0.281,-0.694,0.192
296.860,-0.213,-0.692,0.112
296.880,-0.166,-0.676,0.033
296.900,0.019,-0.642,0.043
296.920,0.222,-0.608,0.161
296.940,0.319,-0.448,0.253
296.960,0.234,-0.153,0.470
296.980,0.300,-0.005,0.774
297.000,0.236,0.057,0.959
297.020,0.180,0.144,0.960
297.040,0.422,0.192,1.096
297.060,0.530,0.099,1.310
297.080,0.592,0.008,1.420
297.100,0.607,-0.051,1.449
297.120,0.490,-0.115,1.389
297.140,0.342,-0.144,1.308
297.160,0.281,-0.153,1.273
297.180,0.201,-0.158,1.230
297.200,0.206,-0.162,1.171
297.220,0.210,-0.177,1.132
297.240,0.201,-0.185,1.121
297.260,0.235,-0.171,1.134
297.280,0.279,-0.146,1.139
297.300,0.204,-0.121,1.144
297.320,0.066,-0.091,1.092
297.340,0.104,-0.079,1.051
297.360,0.149,-0.071,1.009
297.380,0.174,-0.057,1.003
297.400,0.216,-0.047,1.028
297.420,0.154,-0.028,1.013
297.440,0.063,-0.035,0.995
297.460,0.195,-0.054,1.011
297.480,0.222,-0.068,1.061
297.500,0.096,-0.050,1.042
297.520,0.176,-0.057,1.022
297.540,0.120,-0.063,0.977
297.560,0.085,-0.061,0.955
297.580,0.146,-0.097,0.990
297.600,0.128,-0.120,1.001
297.620,0.110,-0.127,1.001
297.640,0.146,-0.145,1.012
297.660,0.194,-0.113,1.024
297.680,0.184,-0.085,1.038
297.700,0.154,-0.061,1.037
297.720,0.167,-0.034,1.072
297.740,0.087,-0.019,1.023
297.760,0.106,-0.032,0.980
297.780,0.096,-0.058,0.938
297.800,0.165,-0.053,0.939
297.820,0.166,-0.061,0.942
297.840,0.245,-0.087,0.966
297.860,0.290,-0.104,1.002
297.880,0.303,-0.096,1.024
297.900,0.291,-0.092,1.021
297.920,0.263,-0.080,1.015
297.940,0.232,-0.069,0.997
297.960,0.222,-0.068,0.991
297.980,0.189,-0.051,0.992
298.000,0.166,-0.041,1.003
298.020,0.157,-0.042,1.005
298.040,0.156,-0.049,0.997
298.060,0.156,-0.050,0.994
298.080,0.180,-0.045,1.006
298.100,0.196,-0.052,1.008
298.120,0.211,-0.065,0.998
298.140,0.210,-0.068,0.987
298.160,0.202,-0.061,0.994
298.180,0.191,-0.059,0.991
298.200,0.173,-0.051,0.994
298.220,0.171,-0.052,0.998
298.240,0.173,-0.053,1.000
298.260,0.176,-0.058,1.003
298.280,0.184,-0.058,1.000
298.300,0.188,-0.059,0.997
298.320,0.197,-0.062,0.997
298.340,0.189,-0.053,1.000
298.360,0.181,-0.049,1.010
298.380,0.188,-0.050,1.010
298.400,0.184,-0.048,1.028
298.420,0.186,-0.044,1.037
298.440,0.170,-0.035,1.036
298.460,0.194,-0.019,1.108
298.480,0.217,-0.020,1.188
298.500,0.208,0.007,1.288
298.520,0.244,-0.038,1.249
298.540,0.282,-0.135,1.219
298.560,0.368,-0.086,1.394
298.580,0.372,-0.091,1.341
298.600,0.442,-0.086,1.254
298.620,0.462,-0.115,1.238
298.640,0.453,-0.148,1.177
298.660,0.437,-0.159,1.092
298.680,0.426,-0.194,1.030
298.700,0.395,-0.247,0.945
298.720,0.399,-0.281,0.852
298.740,0.385,-0.326,0.782
298.760,0.397,-0.395,0.711
298.780,0.319,-0.446,0.602
298.800,0.203,-0.488,0.496
298.820,0.110,-0.556,0.471
298.840,0.032,-0.641,0.434
298.860,0.067,-0.705,0.334
298.880,0.058,-0.736,0.295
298.900,-0.009,-0.767,0.312
298.920,-0.080,-0.789,0.293
298.940,-0.172,-0.805,0.219
298.960,-0.251,-0.820,0.166
298.980,-0.297,-0.853,0.180
299.000,-0.342,-0.864,0.205
299.020,-0.387,-0.853,0.252
299.040,-0.428,-0.861,0.272
299.060,-0.508,-0.840,0.308
299.080,-0.542,-0.826,0.376
299.100,-0.542,-0.829,0.401
299.120,-0.552,-0.812,0.403
299.140,-0.518,-0.817,0.430
299.160,-0.439,-0.829,0.458
299.180,-0.464,-0.814,0.478
299.200,-0.429,-0.811,0.518
299.220,-0.408,-0.819,0.525
299.240,-0.463,-0.818,0.469
299.260,-0.445,-0.822,0.427
299.280,-0.374,-0.844,0.422
299.300,-0.349,-0.855,0.439
299.320,-0.386,-0.850,0.464
299.340,-0.383,-0.840,0.526
299.360,-0.396,-0.836,0.513
299.380,-0.318,-0.852,0.427
299.400,-0.340,-0.855,0.416
299.420,-0.395,-0.835,0.438
299.440,-0.373,-0.830,0.450
299.460,-0.363,-0.825,0.425
299.480,-0.420,-0.822,0.392
299.500,-0.471,-0.814,0.401
299.520,-0.456,-0.808,0.421
299.540,-0.458,-0.792,0.446
299.560,-0.515,-0.779,0.423
299.580,-0.564,-0.769,0.416
299.600,-0.573,-0.770,0.435
299.620,-0.530,-0.777,0.451
299.640,-0.569,-0.767,0.454
299.660,-0.584,-0.763,0.454
299.680,-0.540,-0.778,0.446
299.700,-0.521,-0.795,0.408
299.720,-0.459,-0.798,0.433
299.740,-0.448,-0.797,0.472
299.760,-0.494,-0.796,0.448
299.780,-0.515,-0.788,0.432
299.800,-0.521,-0.786,0.454
299.820,-0.530,-0.782,0.458
299.840,-0.538,-0.781,0.433
299.860,-0.507,-0.789,0.416
299.880,-0.480,-0.798,0.424
299.900,-0.472,-0.800,0.426
299.920,-0.460,-0.804,0.424
299.940,-0.491,-0.799,0.433
299.960,-0.490,-0.801,0.436
299.980,-0.469,-0.801,0.436
300.000,-0.480,-0.802,0.425
300.020,-0.476,-0.798,0.422
300.040,-0.466,-0.797,0.440
300.060,-0.476,-0.802,0.445
300.080,-0.507,-0.808,0.427
300.100,-0.481,-0.810,0.431
300.120,-0.459,-0.811,0.444
300.140,-0.404,-0.812,0.450
300.160,-0.462,-0.810,0.430
300.180,-0.437,-0.813,0.397
300.200,-0.448,-0.822,0.384
300.220,-0.450,-0.813,0.424
300.240,-0.438,-0.818,0.454
300.260,-0.451,-0.813,0.445
300.280,-0.438,-0.823,0.444
300.300,-0.446,-0.817,0.432
300.320,-0.447,-0.820,0.413
300.340,-0.444,-0.822,0.409
300.360,-0.452,-0.818,0.421
300.380,-0.458,-0.810,0.432
300.400,-0.478,-0.805,0.435
300.420,-0.496,-0.813,0.408
300.440,-0.517,-0.820,0.380
300.460,-0.502,-0.821,0.399
300.480,-0.446,-0.824,0.429
300.500,-0.461,-0.823,0.419
300.520,-0.487,-0.819,0.399
300.540,-0.467,-0.821,0.405
300.560,-0.475,-0.823,0.396
300.580,-0.449,-0.823,0.399
300.600,-0.432,-0.826,0.397
300.620,-0.468,-0.831,0.381
300.640,-0.469,-0.828,0.384
300.660,-0.464,-0.828,0.390
300.680,-0.477,-0.831,0.392
300.700,-0.485,-0.823,0.386
300.720,-0.502,-0.821,0.376
300.740,-0.516,-0.815,0.366
300.760,-0.531,-0.810,0.361
300.780,-0.555,-0.809,0.353
300.800,-0.545,-0.807,0.341
300.820,-0.545,-0.807,0.346
300.840,-0.532,-0.802,0.338
300.860,-0.489,-0.812,0.320
300.880,-0.519,-0.811,0.310
300.900,-0.498,-0.798,0.372
300.920,-0.472,-0.813,0.438
300.940,-0.469,-0.811,0.420
300.960,-0.461,-0.785,0.336
300.980,-0.510,-0.782,0.231
301.000,-0.605,-0.779,0.150
301.020,-0.587,-0.757,0.146
301.040,-0.524,-0.736,0.204
